Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Air?, Class Name
ThermalDynamics:cover:0, Stained Glass Pane (Brown) Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Stained Glass Pane (Green) Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Stained Glass Pane (Red) Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Stained Glass Pane (Black) Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Road Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Road Light Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Road Light (Inverted) Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Plastic Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Ice Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Glowstone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Lapis Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Obsidian Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Paved Stone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Snow Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Ice Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Glowstone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Lapis Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Obsidian Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Paved Stone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Snow Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Raw Meat Block Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Cooked Meat Block Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Sugar Charcoal Block Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Smooth Blackstone Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Smooth Whitestone Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Cobble Blackstone Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Cobble Whitestone Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Blackstone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Large Whitestone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Small Blackstone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Small Whitestone Bricks Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Blackstone Gravel Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Whitestone Gravel Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Paved Blackstone Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Paved Whitestone Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Pink Slime Block Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Vine Scaffolding Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fertile Soil Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Milk Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Sludge Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Sewage Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Essence Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, BioFuel Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Meat Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Pink Slime Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Chocolate Milk Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Mushroom Soup Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Steam Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Liquified Slime Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Hambone Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Light Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Cyan Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Purple Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Blue Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Brown Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Green Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Red Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Black Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gray Wool Slab Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Punji Stick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Oak Barricade Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Spruce Barricade Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Birch Barricade Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Jungle Barricade Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, SDX Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, SDX Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Congealed Blue Slime Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Congealed Green Slime Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Congealed Purple Slime Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Slimy Grass Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Slimy Grass Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Slimy Leaves Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Slimy Sapling Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Slime Channel Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Blood Channel Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Bounce Pad Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Torch Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Ladder Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Obsidian Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Sandstone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Netherrack Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Polished Stone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Iron Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gold Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Lapis Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Diamond Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Redstone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Bone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Slime Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Slime Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Endstone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Obsidian Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Obsidian Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Sandstone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Netherrack Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Polished Stone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Iron Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Gold Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Lapis Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Diamond Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Redstone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Bone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Slime Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Slime Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Endstone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Obsidian Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Stone Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Stone Road Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Alumite Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Ardite Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Cobalt Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Manyullyn Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Alumite Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Ardite Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Cobalt Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Fancy Manyullyn Brick Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Iron Oreberry Bush Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gold Oreberry Bush Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Copper Oreberry Bush Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Tin Oreberry Bush Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Aluminum Oreberry Bush Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Essence Berry Bush Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Cobalt Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Ardite Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Copper Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Tin Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Aluminum Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Iron Gravel Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Gold Gravel Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Copper Gravel Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Tin Gravel Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Aluminum Gravel Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Cobalt Gravel Ore Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Wooden Rail Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Cobalt Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Ardite Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Manyullyn Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Copper Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Bronze Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Tin Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Aluminum Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Aluminum Brass Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Alumite Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Steel Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
ThermalDynamics:cover:0, Block of Solid Ender Cover, item.thermaldynamics.cover, false, net.minecraft.item.ItemStack
